2025-11-10,,,,,,,,,,,,,,,,,,,,,,,,,
American Express Co,AXP,3M Co,MMM,Amgen Inc,AMGN,Apple Inc,AAPL,Boeing Co,BA,Caterpillar Inc,CAT,Chevron Corp,CVX,Cisco Systems Inc,CSCO,Coca-Cola Co,KO,Dow Inc,DOW,Goldman Sachs Group Inc,GS,Home Depot Inc,HD,Honeywell International Inc,HON
Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close,Date,Close
2025-02-06 16:00:00,"320,15",2025-02-06 16:00:00,"152,32",2025-02-06 16:00:00,"297,78",2025-02-06 16:00:00,"233,22",2025-02-06 16:00:00,"184,8",2025-02-06 16:00:00,"365,45",2025-02-06 16:00:00,"151,9",2025-02-06 16:00:00,"62,27",2025-02-06 16:00:00,"63,36",2025-02-06 16:00:00,"38,77",2025-02-06 16:00:00,"658,22",2025-02-06 16:00:00,"414,16",2025-02-06 16:00:00,"197,69"
2025-02-07 16:00:00,"316,77",2025-02-07 16:00:00,"149,87",2025-02-07 16:00:00,"293,54",2025-02-07 16:00:00,"227,63",2025-02-07 16:00:00,"181,49",2025-02-07 16:00:00,"363,88",2025-02-07 16:00:00,"152,62",2025-02-07 16:00:00,"62,27",2025-02-07 16:00:00,"63,84",2025-02-07 16:00:00,"38,58",2025-02-07 16:00:00,"655,9",2025-02-07 16:00:00,"407,37",2025-02-07 16:00:00,"193,63"
2025-02-10 16:00:00,"310,26",2025-02-10 16:00:00,"149,69",2025-02-10 16:00:00,"294,79",2025-02-10 16:00:00,"227,65",2025-02-10 16:00:00,"180,55",2025-02-10 16:00:00,"363,22",2025-02-10 16:00:00,"155,77",2025-02-10 16:00:00,"62,81",2025-02-10 16:00:00,"64,55",2025-02-10 16:00:00,"38,57",2025-02-10 16:00:00,"650,53",2025-02-10 16:00:00,"413,99",2025-02-10 16:00:00,"196,46"
2025-02-11 16:00:00,"309,57",2025-02-11 16:00:00,"150,07",2025-02-11 16:00:00,"296,66",2025-02-11 16:00:00,"232,62",2025-02-11 16:00:00,"180,44",2025-02-11 16:00:00,"362,23",2025-02-11 16:00:00,"157,44",2025-02-11 16:00:00,"62,43",2025-02-11 16:00:00,"67,6",2025-02-11 16:00:00,"38,63",2025-02-11 16:00:00,"647,24",2025-02-11 16:00:00,"416,36",2025-02-11 16:00:00,"194,97"
2025-02-12 16:00:00,"306,4",2025-02-12 16:00:00,"148,87",2025-02-12 16:00:00,"295,06",2025-02-12 16:00:00,"236,87",2025-02-12 16:00:00,"186,25",2025-02-12 16:00:00,"352,04",2025-02-12 16:00:00,"154,9",2025-02-12 16:00:00,"62,53",2025-02-12 16:00:00,"68,71",2025-02-12 16:00:00,"38,26",2025-02-12 16:00:00,649,2025-02-12 16:00:00,"407,14",2025-02-12 16:00:00,"193,15"
2025-02-13 16:00:00,"307,5",2025-02-13 16:00:00,"148,72",2025-02-13 16:00:00,"296,97",2025-02-13 16:00:00,"241,53",2025-02-13 16:00:00,"185,44",2025-02-13 16:00:00,"353,7",2025-02-13 16:00:00,"155,88",2025-02-13 16:00:00,"63,84",2025-02-13 16:00:00,"69,5",2025-02-13 16:00:00,"38,34",2025-02-13 16:00:00,"648,95",2025-02-13 16:00:00,"412,43",2025-02-13 16:00:00,"193,4"
2025-02-14 16:00:00,"311,04",2025-02-14 16:00:00,"148,62",2025-02-14 16:00:00,"291,16",2025-02-14 16:00:00,"244,6",2025-02-14 16:00:00,"184,42",2025-02-14 16:00:00,"353,32",2025-02-14 16:00:00,"155,34",2025-02-14 16:00:00,"64,87",2025-02-14 16:00:00,"68,87",2025-02-14 16:00:00,"38,67",2025-02-14 16:00:00,"660,55",2025-02-14 16:00:00,"409,5",2025-02-14 16:00:00,"191,02"
2025-02-18 16:00:00,"312,85",2025-02-18 16:00:00,"148,99",2025-02-18 16:00:00,"292,8",2025-02-18 16:00:00,"244,47",2025-02-18 16:00:00,"184,97",2025-02-18 16:00:00,354,2025-02-18 16:00:00,"156,16",2025-02-18 16:00:00,"64,59",2025-02-18 16:00:00,"69,05",2025-02-18 16:00:00,"39,72",2025-02-18 16:00:00,"672,19",2025-02-18 16:00:00,"403,31",2025-02-18 16:00:00,"196,01"
2025-02-19 16:00:00,"309,92",2025-02-19 16:00:00,"150,2",2025-02-19 16:00:00,"294,27",2025-02-19 16:00:00,"244,87",2025-02-19 16:00:00,"186,15",2025-02-19 16:00:00,353,2025-02-19 16:00:00,"157,23",2025-02-19 16:00:00,"64,84",2025-02-19 16:00:00,"70,07",2025-02-19 16:00:00,"38,92",2025-02-19 16:00:00,"668,15",2025-02-19 16:00:00,"395,43",2025-02-19 16:00:00,"198,62"
2025-02-20 16:00:00,"303,86",2025-02-20 16:00:00,"149,08",2025-02-20 16:00:00,"297,93",2025-02-20 16:00:00,"245,83",2025-02-20 16:00:00,"180,88",2025-02-20 16:00:00,"349,15",2025-02-20 16:00:00,"158,79",2025-02-20 16:00:00,"64,67",2025-02-20 16:00:00,"70,04",2025-02-20 16:00:00,"39,59",2025-02-20 16:00:00,"642,26",2025-02-20 16:00:00,"394,64",2025-02-20 16:00:00,"199,13"
2025-02-21 16:00:00,"295,4",2025-02-21 16:00:00,"144,98",2025-02-21 16:00:00,"303,01",2025-02-21 16:00:00,"245,55",2025-02-21 16:00:00,"177,15",2025-02-21 16:00:00,"340,04",2025-02-21 16:00:00,"156,92",2025-02-21 16:00:00,"63,98",2025-02-21 16:00:00,"71,35",2025-02-21 16:00:00,"39,51",2025-02-21 16:00:00,"625,6",2025-02-21 16:00:00,"385,3",2025-02-21 16:00:00,"199,68"
2025-02-24 16:00:00,"295,53",2025-02-24 16:00:00,"145,48",2025-02-24 16:00:00,"309,72",2025-02-24 16:00:00,"247,1",2025-02-24 16:00:00,"179,91",2025-02-24 16:00:00,"338,92",2025-02-24 16:00:00,"157,89",2025-02-24 16:00:00,"63,24",2025-02-24 16:00:00,"70,59",2025-02-24 16:00:00,"39,05",2025-02-24 16:00:00,"626,14",2025-02-24 16:00:00,"382,42",2025-02-24 16:00:00,"197,77"
2025-02-25 16:00:00,"293,34",2025-02-25 16:00:00,"146,54",2025-02-25 16:00:00,"315,63",2025-02-25 16:00:00,"247,04",2025-02-25 16:00:00,"178,27",2025-02-25 16:00:00,"342,36",2025-02-25 16:00:00,"156,42",2025-02-25 16:00:00,"64,27",2025-02-25 16:00:00,"71,49",2025-02-25 16:00:00,"39,23",2025-02-25 16:00:00,"614,91",2025-02-25 16:00:00,"393,29",2025-02-25 16:00:00,"199,74"
2025-02-26 16:00:00,"296,1",2025-02-26 16:00:00,"147,43",2025-02-26 16:00:00,"306,38",2025-02-26 16:00:00,"240,36",2025-02-26 16:00:00,"173,04",2025-02-26 16:00:00,"342,58",2025-02-26 16:00:00,"155,14",2025-02-26 16:00:00,"64,08",2025-02-26 16:00:00,"70,8",2025-02-26 16:00:00,"38,85",2025-02-26 16:00:00,"617,77",2025-02-26 16:00:00,"390,48",2025-02-26 16:00:00,"199,11"
2025-02-27 16:00:00,"294,2",2025-02-27 16:00:00,"150,52",2025-02-27 16:00:00,"305,82",2025-02-27 16:00:00,"237,3",2025-02-27 16:00:00,"173,83",2025-02-27 16:00:00,340,2025-02-27 16:00:00,"156,67",2025-02-27 16:00:00,"63,81",2025-02-27 16:00:00,"70,87",2025-02-27 16:00:00,"38,43",2025-02-27 16:00:00,608,2025-02-27 16:00:00,"390,27",2025-02-27 16:00:00,"199,99"
2025-02-28 16:00:00,"300,96",2025-02-28 16:00:00,"155,12",2025-02-28 16:00:00,"308,06",2025-02-28 16:00:00,"241,84",2025-02-28 16:00:00,"174,63",2025-02-28 16:00:00,"343,95",2025-02-28 16:00:00,"158,62",2025-02-28 16:00:00,"64,11",2025-02-28 16:00:00,"71,21",2025-02-28 16:00:00,"38,11",2025-02-28 16:00:00,"622,29",2025-02-28 16:00:00,"396,6",2025-02-28 16:00:00,"200,58"
2025-03-03 16:00:00,"295,49",2025-03-03 16:00:00,"153,42",2025-03-03 16:00:00,"310,78",2025-03-03 16:00:00,"238,03",2025-03-03 16:00:00,"170,06",2025-03-03 16:00:00,"332,04",2025-03-03 16:00:00,"153,09",2025-03-03 16:00:00,"63,48",2025-03-03 16:00:00,"72,32",2025-03-03 16:00:00,"36,06",2025-03-03 16:00:00,"605,26",2025-03-03 16:00:00,"389,69",2025-03-03 16:00:00,"199,76"
2025-03-04 16:00:00,"283,47",2025-03-04 16:00:00,"145,86",2025-03-04 16:00:00,"312,19",2025-03-04 16:00:00,"235,93",2025-03-04 16:00:00,"158,9",2025-03-04 16:00:00,"326,75",2025-03-04 16:00:00,152,2025-03-04 16:00:00,"63,26",2025-03-04 16:00:00,"70,19",2025-03-04 16:00:00,"35,62",2025-03-04 16:00:00,"581,14",2025-03-04 16:00:00,"381,68",2025-03-04 16:00:00,"195,97"
2025-03-05 16:00:00,"284,18",2025-03-05 16:00:00,"147,61",2025-03-05 16:00:00,"316,57",2025-03-05 16:00:00,"235,74",2025-03-05 16:00:00,"163,16",2025-03-05 16:00:00,"338,49",2025-03-05 16:00:00,"150,81",2025-03-05 16:00:00,"63,96",2025-03-05 16:00:00,"70,08",2025-03-05 16:00:00,"37,78",2025-03-05 16:00:00,"593,07",2025-03-05 16:00:00,"386,35",2025-03-05 16:00:00,"197,5"
2025-03-06 16:00:00,"275,64",2025-03-06 16:00:00,"146,94",2025-03-06 16:00:00,"317,82",2025-03-06 16:00:00,"235,33",2025-03-06 16:00:00,"158,43",2025-03-06 16:00:00,"341,01",2025-03-06 16:00:00,"152,95",2025-03-06 16:00:00,"63,41",2025-03-06 16:00:00,"70,46",2025-03-06 16:00:00,"37,44",2025-03-06 16:00:00,"567,67",2025-03-06 16:00:00,"381,73",2025-03-06 16:00:00,"199,04"
2025-03-07 16:00:00,"273,21",2025-03-07 16:00:00,"146,3",2025-03-07 16:00:00,"324,86",2025-03-07 16:00:00,"239,07",2025-03-07 16:00:00,"154,18",2025-03-07 16:00:00,"350,3",2025-03-07 16:00:00,"156,34",2025-03-07 16:00:00,"63,94",2025-03-07 16:00:00,"71,43",2025-03-07 16:00:00,"37,45",2025-03-07 16:00:00,"559,67",2025-03-07 16:00:00,"376,8",2025-03-07 16:00:00,"202,11"
2025-03-10 16:00:00,"261,32",2025-03-10 16:00:00,"147,62",2025-03-10 16:00:00,"327,36",2025-03-10 16:00:00,"227,48",2025-03-10 16:00:00,"148,15",2025-03-10 16:00:00,"345,21",2025-03-10 16:00:00,"157,57",2025-03-10 16:00:00,"62,06",2025-03-10 16:00:00,"71,45",2025-03-10 16:00:00,"37,4",2025-03-10 16:00:00,"531,66",2025-03-10 16:00:00,"374,65",2025-03-10 16:00:00,"201,45"
2025-03-11 16:00:00,"255,39",2025-03-11 16:00:00,"147,54",2025-03-11 16:00:00,"318,89",2025-03-11 16:00:00,"220,84",2025-03-11 16:00:00,"154,06",2025-03-11 16:00:00,"339,77",2025-03-11 16:00:00,"154,08",2025-03-11 16:00:00,"60,67",2025-03-11 16:00:00,"71,04",2025-03-11 16:00:00,"36,67",2025-03-11 16:00:00,"531,43",2025-03-11 16:00:00,"368,16",2025-03-11 16:00:00,"196,53"
2025-03-12 16:00:00,"260,75",2025-03-12 16:00:00,"150,24",2025-03-12 16:00:00,"312,5",2025-03-12 16:00:00,"216,98",2025-03-12 16:00:00,"158,8",2025-03-12 16:00:00,"338,13",2025-03-12 16:00:00,"152,67",2025-03-12 16:00:00,"60,46",2025-03-12 16:00:00,"69,94",2025-03-12 16:00:00,"35,75",2025-03-12 16:00:00,"535,71",2025-03-12 16:00:00,"364,73",2025-03-12 16:00:00,"194,42"
2025-03-13 16:00:00,"256,43",2025-03-13 16:00:00,"146,1",2025-03-13 16:00:00,"312,64",2025-03-13 16:00:00,"209,68",2025-03-13 16:00:00,"159,32",2025-03-13 16:00:00,"333,31",2025-03-13 16:00:00,"153,61",2025-03-13 16:00:00,"59,67",2025-03-13 16:00:00,"69,62",2025-03-13 16:00:00,"36,23",2025-03-13 16:00:00,"524,81",2025-03-13 16:00:00,"347,25",2025-03-13 16:00:00,"194,74"
2025-03-14 16:00:00,"265,63",2025-03-14 16:00:00,"150,41",2025-03-14 16:00:00,"313,71",2025-03-14 16:00:00,"213,49",2025-03-14 16:00:00,"161,81",2025-03-14 16:00:00,"339,64",2025-03-14 16:00:00,"157,02",2025-03-14 16:00:00,"60,5",2025-03-14 16:00:00,"69,16",2025-03-14 16:00:00,"36,97",2025-03-14 16:00:00,"541,41",2025-03-14 16:00:00,"351,31",2025-03-14 16:00:00,"197,36"
2025-03-17 16:00:00,"264,38",2025-03-17 16:00:00,"153,21",2025-03-17 16:00:00,"317,17",2025-03-17 16:00:00,214,2025-03-17 16:00:00,"161,85",2025-03-17 16:00:00,"342,64",2025-03-17 16:00:00,"158,72",2025-03-17 16:00:00,"60,89",2025-03-17 16:00:00,"70,12",2025-03-17 16:00:00,"37,51",2025-03-17 16:00:00,"551,34",2025-03-17 16:00:00,"354,13",2025-03-17 16:00:00,"198,25"
2025-03-18 16:00:00,"262,72",2025-03-18 16:00:00,"150,92",2025-03-18 16:00:00,"318,65",2025-03-18 16:00:00,"212,69",2025-03-18 16:00:00,"161,57",2025-03-18 16:00:00,"336,71",2025-03-18 16:00:00,"160,81",2025-03-18 16:00:00,"60,3",2025-03-18 16:00:00,"69,38",2025-03-18 16:00:00,"37,61",2025-03-18 16:00:00,"551,78",2025-03-18 16:00:00,"349,57",2025-03-18 16:00:00,"197,61"
2025-03-19 16:00:00,"270,65",2025-03-19 16:00:00,"153,21",2025-03-19 16:00:00,"315,75",2025-03-19 16:00:00,"215,24",2025-03-19 16:00:00,"172,62",2025-03-19 16:00:00,"338,62",2025-03-19 16:00:00,"164,05",2025-03-19 16:00:00,"61,12",2025-03-19 16:00:00,"69,28",2025-03-19 16:00:00,"37,19",2025-03-19 16:00:00,"557,34",2025-03-19 16:00:00,"353,42",2025-03-19 16:00:00,"196,58"
2025-03-20 16:00:00,"270,83",2025-03-20 16:00:00,"151,27",2025-03-20 16:00:00,"315,04",2025-03-20 16:00:00,"214,1",2025-03-20 16:00:00,"172,83",2025-03-20 16:00:00,"336,25",2025-03-20 16:00:00,"164,77",2025-03-20 16:00:00,"60,62",2025-03-20 16:00:00,"69,71",2025-03-20 16:00:00,"36,61",2025-03-20 16:00:00,"562,68",2025-03-20 16:00:00,"355,52",2025-03-20 16:00:00,"198,69"
2025-03-21 16:00:00,"270,51",2025-03-21 16:00:00,"150,36",2025-03-21 16:00:00,"316,04",2025-03-21 16:00:00,"218,27",2025-03-21 16:00:00,"178,11",2025-03-21 16:00:00,"335,78",2025-03-21 16:00:00,"164,75",2025-03-21 16:00:00,"60,3",2025-03-21 16:00:00,"68,67",2025-03-21 16:00:00,"36,17",2025-03-21 16:00:00,"565,14",2025-03-21 16:00:00,"351,15",2025-03-21 16:00:00,"197,97"
2025-03-24 16:00:00,"277,86",2025-03-24 16:00:00,"153,15",2025-03-24 16:00:00,"314,38",2025-03-24 16:00:00,"220,73",2025-03-24 16:00:00,"180,9",2025-03-24 16:00:00,"341,67",2025-03-24 16:00:00,"165,02",2025-03-24 16:00:00,"60,97",2025-03-24 16:00:00,"68,95",2025-03-24 16:00:00,"36,29",2025-03-24 16:00:00,"580,1",2025-03-24 16:00:00,"363,77",2025-03-24 16:00:00,"199,6"
2025-03-25 16:00:00,"279,28",2025-03-25 16:00:00,"153,5",2025-03-25 16:00:00,"306,86",2025-03-25 16:00:00,"223,75",2025-03-25 16:00:00,"182,59",2025-03-25 16:00:00,"342,62",2025-03-25 16:00:00,"165,94",2025-03-25 16:00:00,"60,99",2025-03-25 16:00:00,"68,81",2025-03-25 16:00:00,"35,32",2025-03-25 16:00:00,"585,94",2025-03-25 16:00:00,"360,99",2025-03-25 16:00:00,"199,85"
2025-03-26 16:00:00,276,2025-03-26 16:00:00,"152,68",2025-03-26 16:00:00,"305,71",2025-03-26 16:00:00,"221,53",2025-03-26 16:00:00,"178,55",2025-03-26 16:00:00,"341,11",2025-03-26 16:00:00,"167,97",2025-03-26 16:00:00,"61,8",2025-03-26 16:00:00,"70,02",2025-03-26 16:00:00,"35,58",2025-03-26 16:00:00,"573,92",2025-03-26 16:00:00,"362,13",2025-03-26 16:00:00,"200,79"
2025-03-27 16:00:00,"272,02",2025-03-27 16:00:00,"148,44",2025-03-27 16:00:00,"305,77",2025-03-27 16:00:00,"223,85",2025-03-27 16:00:00,"179,11",2025-03-27 16:00:00,"339,3",2025-03-27 16:00:00,"166,65",2025-03-27 16:00:00,"61,4",2025-03-27 16:00:00,"70,74",2025-03-27 16:00:00,"35,24",2025-03-27 16:00:00,"558,92",2025-03-27 16:00:00,"362,73",2025-03-27 16:00:00,"201,78"
2025-03-28 16:00:00,"265,48",2025-03-28 16:00:00,"144,84",2025-03-28 16:00:00,"306,95",2025-03-28 16:00:00,"217,9",2025-03-28 16:00:00,"173,31",2025-03-28 16:00:00,"329,69",2025-03-28 16:00:00,"166,09",2025-03-28 16:00:00,"60,86",2025-03-28 16:00:00,"70,37",2025-03-28 16:00:00,"34,36",2025-03-28 16:00:00,"543,12",2025-03-28 16:00:00,"358,15",2025-03-28 16:00:00,"198,17"
2025-03-31 16:00:00,"269,05",2025-03-31 16:00:00,"146,86",2025-03-31 16:00:00,"311,55",2025-03-31 16:00:00,"222,13",2025-03-31 16:00:00,"170,55",2025-03-31 16:00:00,"329,8",2025-03-31 16:00:00,"167,29",2025-03-31 16:00:00,"61,71",2025-03-31 16:00:00,"71,62",2025-03-31 16:00:00,"34,92",2025-03-31 16:00:00,"546,29",2025-03-31 16:00:00,"366,49",2025-03-31 16:00:00,"199,5"
2025-04-01 16:00:00,"270,48",2025-04-01 16:00:00,"147,67",2025-04-01 16:00:00,"306,92",2025-04-01 16:00:00,"223,19",2025-04-01 16:00:00,"168,17",2025-04-01 16:00:00,"330,57",2025-04-01 16:00:00,"168,51",2025-04-01 16:00:00,"61,8",2025-04-01 16:00:00,"71,87",2025-04-01 16:00:00,"34,61",2025-04-01 16:00:00,"548,45",2025-04-01 16:00:00,"365,52",2025-04-01 16:00:00,"201,11"
2025-04-02 16:00:00,"275,25",2025-04-02 16:00:00,"147,76",2025-04-02 16:00:00,"305,7",2025-04-02 16:00:00,"223,89",2025-04-02 16:00:00,"168,56",2025-04-02 16:00:00,"334,66",2025-04-02 16:00:00,"166,47",2025-04-02 16:00:00,"61,82",2025-04-02 16:00:00,"71,33",2025-04-02 16:00:00,"34,89",2025-04-02 16:00:00,"563,1",2025-04-02 16:00:00,"370,89",2025-04-02 16:00:00,"203,5"
2025-04-03 16:00:00,"247,82",2025-04-03 16:00:00,"139,74",2025-04-03 16:00:00,"309,85",2025-04-03 16:00:00,"203,19",2025-04-03 16:00:00,"150,91",2025-04-03 16:00:00,"305,76",2025-04-03 16:00:00,"156,12",2025-04-03 16:00:00,"57,31",2025-04-03 16:00:00,"73,18",2025-04-03 16:00:00,"31,46",2025-04-03 16:00:00,"511,23",2025-04-03 16:00:00,"355,91",2025-04-03 16:00:00,"194,73"
2025-04-04 16:00:00,"233,68",2025-04-04 16:00:00,"126,91",2025-04-04 16:00:00,"294,39",2025-04-04 16:00:00,"188,38",2025-04-04 16:00:00,"136,59",2025-04-04 16:00:00,"288,08",2025-04-04 16:00:00,"143,28",2025-04-04 16:00:00,"54,54",2025-04-04 16:00:00,"69,93",2025-04-04 16:00:00,"28,2",2025-04-04 16:00:00,"470,81",2025-04-04 16:00:00,"353,9",2025-04-04 16:00:00,"179,94"
2025-04-07 16:00:00,"234,28",2025-04-07 16:00:00,"128,55",2025-04-07 16:00:00,"289,69",2025-04-07 16:00:00,"181,46",2025-04-07 16:00:00,"138,86",2025-04-07 16:00:00,"280,06",2025-04-07 16:00:00,"140,15",2025-04-07 16:00:00,"54,41",2025-04-07 16:00:00,"68,37",2025-04-07 16:00:00,"27,52",2025-04-07 16:00:00,"465,51",2025-04-07 16:00:00,"341,51",2025-04-07 16:00:00,"176,62"
2025-04-08 16:00:00,"231,39",2025-04-08 16:00:00,"127,16",2025-04-08 16:00:00,"280,26",2025-04-08 16:00:00,"172,42",2025-04-08 16:00:00,"139,39",2025-04-08 16:00:00,"273,94",2025-04-08 16:00:00,"136,93",2025-04-08 16:00:00,"53,19",2025-04-08 16:00:00,"68,42",2025-04-08 16:00:00,"25,81",2025-04-08 16:00:00,"462,22",2025-04-08 16:00:00,"335,24",2025-04-08 16:00:00,"172,28"
2025-04-09 16:00:00,"262,36",2025-04-09 16:00:00,"138,32",2025-04-09 16:00:00,"291,09",2025-04-09 16:00:00,"198,85",2025-04-09 16:00:00,"160,82",2025-04-09 16:00:00,"301,01",2025-04-09 16:00:00,"146,03",2025-04-09 16:00:00,"58,13",2025-04-09 16:00:00,"69,95",2025-04-09 16:00:00,"29,86",2025-04-09 16:00:00,"516,87",2025-04-09 16:00:00,"355,39",2025-04-09 16:00:00,"187,59"
2025-04-10 16:00:00,"246,89",2025-04-10 16:00:00,"132,97",2025-04-10 16:00:00,"281,41",2025-04-10 16:00:00,"190,42",2025-04-10 16:00:00,"155,52",2025-04-10 16:00:00,"289,16",2025-04-10 16:00:00,"134,98",2025-04-10 16:00:00,"56,59",2025-04-10 16:00:00,"70,76",2025-04-10 16:00:00,"27,29",2025-04-10 16:00:00,"489,8",2025-04-10 16:00:00,"353,62",2025-04-10 16:00:00,"182,21"
2025-04-11 16:00:00,"251,13",2025-04-11 16:00:00,"135,95",2025-04-11 16:00:00,"285,98",2025-04-11 16:00:00,"198,15",2025-04-11 16:00:00,"156,84",2025-04-11 16:00:00,"293,45",2025-04-11 16:00:00,"135,63",2025-04-11 16:00:00,"57,33",2025-04-11 16:00:00,"71,43",2025-04-11 16:00:00,"28,43",2025-04-11 16:00:00,"494,44",2025-04-11 16:00:00,"353,86",2025-04-11 16:00:00,"187,07"
2025-04-14 16:00:00,"255,38",2025-04-14 16:00:00,"136,01",2025-04-14 16:00:00,"293,92",2025-04-14 16:00:00,"202,52",2025-04-14 16:00:00,"159,28",2025-04-14 16:00:00,"298,12",2025-04-14 16:00:00,"135,32",2025-04-14 16:00:00,"57,41",2025-04-14 16:00:00,"72,45",2025-04-14 16:00:00,"28,88",2025-04-14 16:00:00,"503,98",2025-04-14 16:00:00,"357,2",2025-04-14 16:00:00,"188,67"
2025-04-15 16:00:00,"257,86",2025-04-15 16:00:00,"135,26",2025-04-15 16:00:00,"295,3",2025-04-15 16:00:00,"202,14",2025-04-15 16:00:00,"155,52",2025-04-15 16:00:00,"293,43",2025-04-15 16:00:00,"134,54",2025-04-15 16:00:00,"57,2",2025-04-15 16:00:00,"71,86",2025-04-15 16:00:00,"27,7",2025-04-15 16:00:00,"507,89",2025-04-15 16:00:00,"354,11",2025-04-15 16:00:00,"187,31"
2025-04-16 16:00:00,"252,92",2025-04-16 16:00:00,"130,46",2025-04-16 16:00:00,"282,64",2025-04-16 16:00:00,"194,27",2025-04-16 16:00:00,"156,47",2025-04-16 16:00:00,"290,14",2025-04-16 16:00:00,"135,36",2025-04-16 16:00:00,"55,76",2025-04-16 16:00:00,"71,68",2025-04-16 16:00:00,"27,47",2025-04-16 16:00:00,"499,05",2025-04-16 16:00:00,"345,99",2025-04-16 16:00:00,"182,1"
2025-04-17 16:00:00,"251,31",2025-04-17 16:00:00,"130,21",2025-04-17 16:00:00,"277,29",2025-04-17 16:00:00,"196,98",2025-04-17 16:00:00,"161,9",2025-04-17 16:00:00,"294,25",2025-04-17 16:00:00,"137,87",2025-04-17 16:00:00,"55,76",2025-04-17 16:00:00,73,2025-04-17 16:00:00,"28,15",2025-04-17 16:00:00,"509,49",2025-04-17 16:00:00,"355,06",2025-04-17 16:00:00,"185,23"
2025-04-21 16:00:00,"242,51",2025-04-21 16:00:00,"126,09",2025-04-21 16:00:00,"273,68",2025-04-21 16:00:00,"193,16",2025-04-21 16:00:00,"159,34",2025-04-21 16:00:00,"284,74",2025-04-21 16:00:00,"133,73",2025-04-21 16:00:00,"54,37",2025-04-21 16:00:00,"72,77",2025-04-21 16:00:00,"28,12",2025-04-21 16:00:00,"501,36",2025-04-21 16:00:00,"346,9",2025-04-21 16:00:00,183
2025-04-22 16:00:00,"252,42",2025-04-22 16:00:00,"136,33",2025-04-22 16:00:00,"278,4",2025-04-22 16:00:00,"199,74",2025-04-22 16:00:00,"162,52",2025-04-22 16:00:00,"291,17",2025-04-22 16:00:00,"137,3",2025-04-22 16:00:00,"55,04",2025-04-22 16:00:00,"73,9",2025-04-22 16:00:00,29,2025-04-22 16:00:00,"519,99",2025-04-22 16:00:00,"354,43",2025-04-22 16:00:00,"186,9"
2025-04-23 16:00:00,"260,14",2025-04-23 16:00:00,"136,06",2025-04-23 16:00:00,"277,9",2025-04-23 16:00:00,"204,6",2025-04-23 16:00:00,"172,37",2025-04-23 16:00:00,"295,77",2025-04-23 16:00:00,"136,68",2025-04-23 16:00:00,"55,63",2025-04-23 16:00:00,"73,3",2025-04-23 16:00:00,29,2025-04-23 16:00:00,"529,31",2025-04-23 16:00:00,"356,42",2025-04-23 16:00:00,"185,9"
2025-04-24 16:00:00,"267,32",2025-04-24 16:00:00,"138,88",2025-04-24 16:00:00,"279,84",2025-04-24 16:00:00,"208,37",2025-04-24 16:00:00,"176,26",2025-04-24 16:00:00,"306,86",2025-04-24 16:00:00,"139,07",2025-04-24 16:00:00,"56,29",2025-04-24 16:00:00,"72,52",2025-04-24 16:00:00,"29,76",2025-04-24 16:00:00,"545,37",2025-04-24 16:00:00,"359,64",2025-04-24 16:00:00,"189,13"
2025-04-25 16:00:00,"264,81",2025-04-25 16:00:00,"137,32",2025-04-25 16:00:00,"280,84",2025-04-25 16:00:00,"209,28",2025-04-25 16:00:00,"177,95",2025-04-25 16:00:00,"306,45",2025-04-25 16:00:00,"138,73",2025-04-25 16:00:00,"56,71",2025-04-25 16:00:00,"71,91",2025-04-25 16:00:00,"30,02",2025-04-25 16:00:00,"544,86",2025-04-25 16:00:00,"357,58",2025-04-25 16:00:00,"187,64"
2025-04-28 16:00:00,"264,95",2025-04-28 16:00:00,"137,93",2025-04-28 16:00:00,"283,09",2025-04-28 16:00:00,"210,14",2025-04-28 16:00:00,"182,3",2025-04-28 16:00:00,"307,06",2025-04-28 16:00:00,"140,1",2025-04-28 16:00:00,"56,84",2025-04-28 16:00:00,"71,79",2025-04-28 16:00:00,"29,95",2025-04-28 16:00:00,"546,4",2025-04-28 16:00:00,"356,92",2025-04-28 16:00:00,"189,05"
2025-04-29 16:00:00,"267,02",2025-04-29 16:00:00,"138,38",2025-04-29 16:00:00,"288,56",2025-04-29 16:00:00,"211,21",2025-04-29 16:00:00,182,2025-04-29 16:00:00,"307,4",2025-04-29 16:00:00,"139,3",2025-04-29 16:00:00,"57,34",2025-04-29 16:00:00,"72,35",2025-04-29 16:00:00,"30,65",2025-04-29 16:00:00,"548,92",2025-04-29 16:00:00,359,2025-04-29 16:00:00,"199,26"
2025-04-30 16:00:00,"266,41",2025-04-30 16:00:00,"138,91",2025-04-30 16:00:00,"290,92",2025-04-30 16:00:00,"212,5",2025-04-30 16:00:00,"183,24",2025-04-30 16:00:00,"309,27",2025-04-30 16:00:00,"136,06",2025-04-30 16:00:00,"57,73",2025-04-30 16:00:00,"72,55",2025-04-30 16:00:00,"30,59",2025-04-30 16:00:00,"547,55",2025-04-30 16:00:00,"360,49",2025-04-30 16:00:00,"198,33"
