company,ticker,date,close
"Boeing Co",BA,"2025-07-31 16:00:00",300.07
"Boeing Co",BA,"2025-08-01 16:00:00",302.89
"Boeing Co",BA,"2025-08-04 16:00:00",304.23
"Boeing Co",BA,"2025-08-05 16:00:00",298.77
"Boeing Co",BA,"2025-08-06 16:00:00",307.66
"Boeing Co",BA,"2025-08-07 16:00:00",307.91
"Boeing Co",BA,"2025-08-08 16:00:00",305.45
"Boeing Co",BA,"2025-08-11 16:00:00",304.36
"Boeing Co",BA,"2025-08-12 16:00:00",301.64
"Boeing Co",BA,"2025-08-13 16:00:00",305.07
"Boeing Co",BA,"2025-08-14 16:00:00",308.95
"Boeing Co",BA,"2025-08-15 16:00:00",308.93
"Boeing Co",BA,"2025-08-18 16:00:00",308.7
"Boeing Co",BA,"2025-08-19 16:00:00",310.93
"Boeing Co",BA,"2025-08-20 16:00:00",313.08
"Boeing Co",BA,"2025-08-21 16:00:00",313.22
"Boeing Co",BA,"2025-08-22 16:00:00",314.07
"Boeing Co",BA,"2025-08-28 16:00:00",312.22
"Boeing Co",BA,"2025-08-29 16:00:00",313.54
"Boeing Co",BA,"2025-09-02 16:00:00",315.76
"Boeing Co",BA,"2025-09-03 16:00:00",316.39
"Boeing Co",BA,"2025-09-04 16:00:00",316.99
"Boeing Co",BA,"2025-09-05 16:00:00",314.38
"Boeing Co",BA,"2025-09-08 16:00:00",312.8
"Boeing Co",BA,"2025-09-09 16:00:00",312.52
"Boeing Co",BA,"2025-09-10 16:00:00",305.94
"Boeing Co",BA,"2025-09-11 16:00:00",308.43
"Boeing Co",BA,"2025-09-12 16:00:00",305.4
"Boeing Co",BA,"2025-09-15 16:00:00",302.07
"Boeing Co",BA,"2025-09-16 16:00:00",303.29
"Boeing Co",BA,"2025-09-17 16:00:00",304.97
"Boeing Co",BA,"2025-09-18 16:00:00",301.14
"Boeing Co",BA,"2025-09-19 16:00:00",302.38
"Boeing Co",BA,"2025-09-22 16:00:00",302.99
"Boeing Co",BA,"2025-09-23 16:00:00",303.19
"Boeing Co",BA,"2025-09-24 16:00:00",304.33
"Boeing Co",BA,"2025-09-25 16:00:00",302.3
"Boeing Co",BA,"2025-09-26 16:00:00",305.24
"Boeing Co",BA,"2025-09-29 16:00:00",302.99
"Boeing Co",BA,"2025-09-30 16:00:00",303.89
"Boeing Co",BA,"2025-10-01 16:00:00",300.52
"Boeing Co",BA,"2025-10-02 16:00:00",299.88
"Boeing Co",BA,"2025-10-03 16:00:00",300.98
"Boeing Co",BA,"2025-10-06 16:00:00",296.04
"Boeing Co",BA,"2025-10-07 16:00:00",296.32
"Boeing Co",BA,"2025-10-08 16:00:00",294.4
"Boeing Co",BA,"2025-10-09 16:00:00",293.81
"Boeing Co",BA,"2025-10-10 16:00:00",297.01
"Boeing Co",BA,"2025-10-13 16:00:00",300.11
"Boeing Co",BA,"2025-10-14 16:00:00",304.56
"Boeing Co",BA,"2025-10-15 16:00:00",305.25
"Boeing Co",BA,"2025-10-16 16:00:00",305.33
"Boeing Co",BA,"2025-10-17 16:00:00",308.09
"Boeing Co",BA,"2025-10-20 16:00:00",307.77
"Boeing Co",BA,"2025-10-21 16:00:00",307.48
"Boeing Co",BA,"2025-10-22 16:00:00",310.11
"Boeing Co",BA,"2025-10-23 16:00:00",306.97
"Boeing Co",BA,"2025-10-24 16:00:00",305.79
"Boeing Co",BA,"2025-10-27 16:00:00",310
"Boeing Co",BA,"2025-10-28 16:00:00",306.4
"Boeing Co",BA,"2025-10-29 16:00:00",302.35
"Boeing Co",BA,"2025-10-30 16:00:00",302.43
"Boeing Co",BA,"2025-10-31 16:00:00",298.43
"Boeing Co",BA,"2025-11-03 16:00:00",296.37
"Boeing Co",BA,"2025-11-04 16:00:00",299.21
"Boeing Co",BA,"2025-11-05 16:00:00",305.67
"Boeing Co",BA,"2025-11-06 16:00:00",298.41
"Boeing Co",BA,"2025-11-07 16:00:00",299.66
"Caterpillar Inc",CAT,"2024-11-11 16:00:00",396.54
"Caterpillar Inc",CAT,"2024-11-12 16:00:00",393.01
"Caterpillar Inc",CAT,"2024-11-13 16:00:00",387.07
"Caterpillar Inc",CAT,"2024-11-14 16:00:00",387.36
"Caterpillar Inc",CAT,"2024-11-15 16:00:00",384.07
"Caterpillar Inc",CAT,"2024-11-18 16:00:00",384.46
"Caterpillar Inc",CAT,"2024-11-19 16:00:00",382.33
"Caterpillar Inc",CAT,"2024-11-20 16:00:00",381.5
"Caterpillar Inc",CAT,"2024-11-21 16:00:00",389.59
"Caterpillar Inc",CAT,"2024-11-22 16:00:00",397.49
"Caterpillar Inc",CAT,"2024-11-25 16:00:00",405.65
"Caterpillar Inc",CAT,"2024-11-26 16:00:00",407.83
"Caterpillar Inc",CAT,"2024-11-27 16:00:00",403.7
"Caterpillar Inc",CAT,"2024-11-29 13:00:00",406.11
"Caterpillar Inc",CAT,"2024-12-02 16:00:00",402.51
"Caterpillar Inc",CAT,"2024-12-03 16:00:00",399.26
"Caterpillar Inc",CAT,"2024-12-04 16:00:00",399.51
"Caterpillar Inc",CAT,"2024-12-05 16:00:00",394.98
"Caterpillar Inc",CAT,"2024-12-06 16:00:00",395.03
"Caterpillar Inc",CAT,"2024-12-09 16:00:00",399.26
"Caterpillar Inc",CAT,"2024-12-10 16:00:00",388.39
"Caterpillar Inc",CAT,"2024-12-11 16:00:00",388.87
"Caterpillar Inc",CAT,"2024-12-12 16:00:00",380.78
"Caterpillar Inc",CAT,"2024-12-13 16:00:00",380.51
"Caterpillar Inc",CAT,"2024-12-16 16:00:00",378.92
"Caterpillar Inc",CAT,"2024-12-17 16:00:00",375.8
"Caterpillar Inc",CAT,"2024-12-18 16:00:00",363.89
"Caterpillar Inc",CAT,"2024-12-19 16:00:00",360.37
"Caterpillar Inc",CAT,"2024-12-20 16:00:00",366.04
